SETTLEMENTDATE,REGIONID,TOTAL_SENT_OUT_ENERGY,TOTAL_EMISSIONS,CO2E_INTENSITY_INDEX
2020-06-11,VIC1,133510.238981,131701.86957055,0.9865
2020-06-12,NEM,547016.11888576,387743.29502154,0.7088
2020-06-12,NSW1,174363.065028,142249.93080754,0.8158
2020-06-12,QLD1,160149.52651975,117160.85865754,0.7316
2020-06-12,SA1,45360.96686901,11151.31850975,0.2458
2020-06-12,TAS1,38178.188814,274.80370664,0.0072
2020-06-12,VIC1,128964.371655,116906.38334007,0.9065
2020-06-13,NEM,507924.39554325,346835.12436936,0.6828
2020-06-13,NSW1,143603.096722,115371.73619953,0.8034
2020-06-13,QLD1,158048.21963026,117253.13603165,0.7419
2020-06-13,SA1,38054.664023,3766.93147686,0.099
2020-06-13,TAS1,29221.87008199,1.64195666,0.0001
2020-06-13,VIC1,138996.545086,110441.67870466,0.7946
2020-06-14,NEM,494012.16281693,332506.30067681,0.6731
2020-06-14,NSW1,144154.901212,105915.60180539,0.7347
2020-06-14,QLD1,152783.11546892,113751.04112,0.7445
2020-06-14,SA1,37348.719489,4034.52866734,0.108
2020-06-14,TAS1,27923.931685,1.64043115,0.0001
2020-06-14,VIC1,131801.49496201,108803.48865293,0.8255
2020-06-15,NEM,530239.86761524,360856.62776056,0.6806
2020-06-15,NSW1,159020.575601,124888.09231163,0.7854
2020-06-15,QLD1,160209.41453625,118958.33032639,0.7425
2020-06-15,SA1,39132.504455,5066.90099558,0.1295
2020-06-15,TAS1,35676.16852799,1.63830672,0.0
2020-06-15,VIC1,136201.204495,111941.66582024,0.8219
2020-06-16,NEM,538799.35592835,368841.3928198,0.6846
2020-06-16,NSW1,161717.81824425,126430.44483588,0.7818
2020-06-16,QLD1,165773.01903808,121750.96679636,0.7344
2020-06-16,SA1,35513.137665,8751.20104268,0.2464
2020-06-16,TAS1,40883.98884601,1.6394066,0.0
2020-06-16,VIC1,134911.39213501,111907.14073828,0.8295
2020-06-17,NEM,550341.16045226,399043.07779462,0.7251
2020-06-17,NSW1,187762.20308825,152045.35729214,0.8098
2020-06-17,QLD1,162796.696999,118226.87263319,0.7262
2020-06-17,SA1,30580.98671301,15205.55803539,0.4972
2020-06-17,TAS1,43496.102471,466.82197304,0.0107
2020-06-17,VIC1,125705.171181,113098.46786086,0.8997
2020-06-18,NEM,541703.45823557,358405.28228472,0.6616
2020-06-18,NSW1,176400.571422,134494.81145519,0.7624
2020-06-18,QLD1,154552.37618657,112350.80010817,0.7269
2020-06-18,SA1,47168.10290201,7977.2782931,0.1691
2020-06-18,TAS1,40276.733041,151.6329908,0.0038
2020-06-18,VIC1,123305.67468399,103430.75943746,0.8388
2020-06-19,NEM,534447.47156417,352185.34557727,0.659
2020-06-19,NSW1,175163.752767,132735.63882828,0.7578
2020-06-19,QLD1,153639.60496116,109916.68440662,0.7154
2020-06-19,SA1,45565.962867,7333.29856973,0.1609
2020-06-19,TAS1,33198.49406001,1.6407817,0.0
2020-06-19,VIC1,126879.656909,102198.08299094,0.8055
2020-06-20,NEM,497897.11859033,351042.67059849,0.7051
2020-06-20,NSW1,165359.151116,127865.95272453,0.7733
2020-06-20,QLD1,153819.40592434,113019.17692184,0.7348
2020-06-20,SA1,38164.263271,5610.69379063,0.147
2020-06-20,TAS1,31781.383052,211.31247897,0.0066
2020-06-20,VIC1,108772.91522699,104335.53468252,0.9592
2020-06-21,NEM,499746.70371992,355897.05102373,0.7122
2020-06-21,NSW1,169527.255512,126730.36893895,0.7476
2020-06-21,QLD1,154224.20264292,112996.3677751,0.7327
2020-06-21,SA1,40553.351654,6090.67334532,0.1502
2020-06-21,TAS1,34468.772103,560.28584302,0.0163
2020-06-21,VIC1,100973.121808,109519.35512134,1.0846
2020-06-22,NEM,559689.24771842,381477.56344048,0.6816
2020-06-22,NSW1,197841.183678,148662.44494004,0.7514
2020-06-22,QLD1,155970.35165641,110349.887262,0.7075
2020-06-22,SA1,47524.711813,10230.01238057,0.2153
2020-06-22,TAS1,40166.67959301,562.03341551,0.014
2020-06-22,VIC1,118186.320978,111673.18544236,0.9449
2020-06-23,NEM,566003.94811196,395430.39317267,0.6986
2020-06-23,NSW1,207362.74368201,155440.53797488,0.7496
2020-06-23,QLD1,163851.23686194,115374.0319868,0.7041
2020-06-23,SA1,35480.23701199,13060.2548271,0.3681
2020-06-23,TAS1,41001.550561,229.97228277,0.0056
2020-06-23,VIC1,118308.17999502,111325.59610112,0.941
2020-06-24,NEM,561996.37482882,413327.18665857,0.7355
2020-06-24,NSW1,204874.23377175,159867.18670043,0.7803
2020-06-24,QLD1,168594.82735607,116764.91921244,0.6926
2020-06-24,SA1,31541.782925,14980.55413237,0.4749
2020-06-24,TAS1,40575.411965,554.07552813,0.0137
2020-06-24,VIC1,116410.118811,121160.4510852,1.0408
2020-06-25,NEM,555293.75580633,401067.70437537,0.7223
2020-06-25,NSW1,189247.458733,148758.42018271,0.7861
2020-06-25,QLD1,163349.76742734,114583.39787982,0.7015
2020-06-25,SA1,33820.021683,11955.47471909,0.3535
2020-06-25,TAS1,38292.63479,1.64023127,0.0
2020-06-25,VIC1,130583.87317299,125768.77136248,0.9631
2020-06-26,NEM,557070.04214008,419016.32596751,0.7522
2020-06-26,NSW1,197497.260904,161007.10324816,0.8152
2020-06-26,QLD1,162049.89714608,116440.29497144,0.7185
2020-06-26,SA1,27828.74710499,15620.19651936,0.5613
2020-06-26,TAS1,43544.38670101,213.74617577,0.0049
2020-06-26,VIC1,126149.750284,125734.98505278,0.9967
2020-06-27,NEM,521317.72849032,399243.03049236,0.7658
2020-06-27,NSW1,187444.698006,153599.92189206,0.8194
2020-06-27,QLD1,151196.57849233,108944.03753585,0.7205
2020-06-27,SA1,27278.537935,12420.78294895,0.4553
2020-06-27,TAS1,39166.098219,225.41462323,0.0058
2020-06-27,VIC1,116231.81583799,124052.87349227,1.0673
2020-06-28,NEM,520365.79959258,396648.69718746,0.7622
2020-06-28,NSW1,182564.346743,148214.87330375,0.8119
2020-06-28,QLD1,153490.84438058,112190.37465184,0.7309
2020-06-28,SA1,28951.298801,11908.19930905,0.4113
2020-06-28,TAS1,39194.784118,103.56248613,0.0026
2020-06-28,VIC1,116164.52555,124231.68743669,1.0694
2020-06-29,NEM,561106.69052092,405684.40308923,0.723
2020-06-29,NSW1,193771.968996,156437.49022641,0.8073
2020-06-29,QLD1,155816.41081092,112573.59207664,0.7225
2020-06-29,SA1,43976.260451,11915.95072364,0.271
2020-06-29,TAS1,39809.023235,244.77084104,0.0061
2020-06-29,VIC1,127733.027028,124512.5992215,0.9748
2020-06-30,NEM,562772.25149725,393389.15724083,0.699
2020-06-30,NSW1,189687.21691301,150041.05454483,0.791
2020-06-30,QLD1,155211.40844325,112904.21738408,0.7274
2020-06-30,SA1,39219.15831,8026.85795136,0.2047
2020-06-30,TAS1,33784.09453299,1.64233102,0.0
2020-06-30,VIC1,144870.373298,122415.38502954,0.845
2020-07-01,NEM,542177.06581209,375376.67140885,0.6924
2020-07-01,NSW1,184516.71049101,144185.68230824,0.7814
2020-07-01,QLD1,153813.53890308,112565.98822014,0.7318
2020-07-01,SA1,37873.192254,4543.01267985,0.12
2020-07-01,TAS1,30547.27994,1.6404314,0.0001
2020-07-01,VIC1,135426.344224,114080.34776922,0.8424
2020-07-02,NEM,539228.45087851,369438.76313005,0.6851
2020-07-02,NSW1,181967.87661801,141422.24471265,0.7772
2020-07-02,QLD1,152366.52735051,109304.23980101,0.7174
2020-07-02,SA1,39633.186653,6683.81849304,0.1686
2020-07-02,TAS1,33583.04176099,1.64060624,0.0
2020-07-02,VIC1,131677.818496,112026.81951711,0.8508
2020-07-03,NEM,552140.43969918,372900.83879057,0.6754
2020-07-03,NSW1,189766.14442601,148207.05904427,0.781
2020-07-03,QLD1,149590.56408517,106693.89368309,0.7132
2020-07-03,SA1,42928.846934,9070.1864752,0.2113
2020-07-03,TAS1,39836.166325,1.64160636,0.0
2020-07-03,VIC1,130018.717929,108928.05798165,0.8378
2020-07-04,NEM,525379.66042955,358615.95487236,0.6826
2020-07-04,NSW1,189642.32228301,148285.21749778,0.7819
2020-07-04,QLD1,148807.01040756,103490.10303459,0.6955
2020-07-04,SA1,33853.67652799,14330.65136292,0.4233
2020-07-04,TAS1,39666.28332899,1.64143146,0.0
2020-07-04,VIC1,113410.367882,92508.34154561,0.8157
2020-07-05,NEM,509264.20329849,365420.23761314,0.7175
2020-07-05,NSW1,181604.79980999,146935.1506822,0.8091
2020-07-05,QLD1,151048.59150551,107009.59692679,0.7084
2020-07-05,SA1,31441.80729799,15713.42234589,0.4998
2020-07-05,TAS1,37043.899775,156.87981282,0.0042
2020-07-05,VIC1,108125.10491,95605.18784544,0.8842
2020-07-06,NEM,560667.49582908,402664.24590263,0.7182
2020-07-06,NSW1,198636.93664826,168485.03428988,0.8482
2020-07-06,QLD1,160076.43386383,114018.17472789,0.7123
2020-07-06,SA1,39769.84256299,17596.58773091,0.4425
2020-07-06,TAS1,42215.761888,493.70581904,0.0117
2020-07-06,VIC1,119968.520866,102070.74333491,0.8508
2020-07-07,NEM,566619.008456,412287.84087298,0.7276
2020-07-07,NSW1,203029.99802525,174204.07673682,0.858
2020-07-07,QLD1,158208.06755774,113903.44433345,0.72
2020-07-07,SA1,43997.487346,18546.53938142,0.4215
2020-07-07,TAS1,39717.780314,741.13476432,0.0187
2020-07-07,VIC1,121665.67521301,104892.64565697,0.8621
2020-07-08,NEM,562931.14803191,405719.40818841,0.7207
2020-07-08,NSW1,205302.17892249,170425.84960754,0.8301
2020-07-08,QLD1,155685.37694241,111361.10786231,0.7153
2020-07-08,SA1,42335.662676,19738.97974606,0.4662
2020-07-08,TAS1,43774.399123,839.90535851,0.0192
2020-07-08,VIC1,115833.53036801,103353.56561399,0.8923
2020-07-09,NEM,566179.81102118,398837.53409034,0.7044
2020-07-09,NSW1,205327.228851,169178.89237595,0.8239
2020-07-09,QLD1,157926.06259716,111848.43607155,0.7082
2020-07-09,SA1,43575.61014701,16223.57130391,0.3723
2020-07-09,TAS1,39992.473022,390.56932962,0.0098
2020-07-09,VIC1,119358.43640401,101196.06500931,0.8478
2020-07-10,NEM,560382.87910106,397706.85905674,0.7097
2020-07-10,NSW1,203325.99122199,169884.61082646,0.8355
2020-07-10,QLD1,156121.15684308,108411.37407924,0.6944
2020-07-10,SA1,45137.06623199,17918.21508207,0.397
2020-07-10,TAS1,41092.860017,715.30799726,0.0174
2020-07-10,VIC1,114705.804787,100777.35107171,0.8786
2020-07-11,NEM,527162.4062141,391449.25890506,0.7426
2020-07-11,NSW1,189173.34928301,162781.14432858,0.8605
2020-07-11,QLD1,146443.25494109,106789.93511156,0.7292
2020-07-11,SA1,39856.968274,18448.98496749,0.4629
2020-07-11,TAS1,42475.51610899,834.59589433,0.0196
2020-07-11,VIC1,109213.31760701,102594.5986031,0.9394
2020-07-12,NEM,512184.56232933,381644.47590003,0.7451
2020-07-12,NSW1,188786.277983,160545.83125808,0.8504
2020-07-12,QLD1,145328.47262732,108448.57450515,0.7462
2020-07-12,SA1,38991.90558301,15168.98097019,0.389
2020-07-12,TAS1,33093.544718,557.54670068,0.0168
2020-07-12,VIC1,105984.361418,96923.54246593,0.9145
2020-07-13,NEM,551502.51118908,397041.63182912,0.7199
2020-07-13,NSW1,200948.41082575,166374.48330347,0.8279
2020-07-13,QLD1,156588.94424132,111186.62009394,0.7101
2020-07-13,SA1,35775.082834,17904.86585807,0.5005
2020-07-13,TAS1,34208.38566501,450.97425966,0.0132
2020-07-13,VIC1,123981.687623,101124.68831398,0.8156
2020-07-14,NEM,573979.87631332,409448.65856775,0.7134
2020-07-14,NSW1,218519.171901,170626.25136968,0.7808
2020-07-14,QLD1,160738.56028533,110680.88210598,0.6886
2020-07-14,SA1,35193.865284,17195.34708097,0.4886
2020-07-14,TAS1,33720.42995899,479.41212638,0.0142
2020-07-14,VIC1,125807.848884,110466.76588474,0.8781
2020-07-15,NEM,564381.93659508,406292.76076929,0.7199
2020-07-15,NSW1,209894.4988755,168170.65800631,0.8012
2020-07-15,QLD1,159091.75049457,110382.92795707,0.6938
2020-07-15,SA1,38438.48632701,17310.44904874,0.4503
2020-07-15,TAS1,36932.64531601,613.01473798,0.0166
2020-07-15,VIC1,120024.55558199,109815.71101919,0.9149
2020-07-16,NEM,567316.59062922,417930.36829728,0.7367
2020-07-16,NSW1,203963.13486,169125.32744732,0.8292
2020-07-16,QLD1,159518.63318324,109662.83662058,0.6875
2020-07-16,SA1,39116.115604,20075.61859174,0.5132
2020-07-16,TAS1,38559.63289298,949.28434918,0.0246
2020-07-16,VIC1,126159.074089,118117.30128846,0.9363
2020-07-17,NEM,560699.80788708,414183.05426008,0.7387
2020-07-17,NSW1,196222.229987,165260.87561965,0.8422
2020-07-17,QLD1,163493.44592607,116370.3700667,0.7118
2020-07-17,SA1,36692.28259401,15532.4195566,0.4233
2020-07-17,TAS1,36056.121412,664.38993496,0.0184
2020-07-17,VIC1,128235.727968,116354.99908217,0.9074
2020-07-18,NEM,524959.82929559,360672.51464126,0.687
2020-07-18,NSW1,179544.925791,146344.24050857,0.8151
2020-07-18,QLD1,152469.57970659,111620.24243183,0.7321
2020-07-18,SA1,40421.848627,6176.57330547,0.1528
2020-07-18,TAS1,26868.86958501,1.64348112,0.0001
2020-07-18,VIC1,125654.60558599,96529.81491427,0.7682
2020-07-19,NEM,499466.03836699,332505.77536401,0.6657
2020-07-19,NSW1,164384.972425,122666.2741838,0.7462
2020-07-19,QLD1,146302.645559,108199.29968675,0.7396
2020-07-19,SA1,37714.267487,5915.15669231,0.1568
2020-07-19,TAS1,28647.081392,1.64043134,0.0001
2020-07-19,VIC1,122417.07150399,95723.40436981,0.7819
2020-07-20,NEM,550093.23480357,374487.50423927,0.6808
2020-07-20,NSW1,190320.811361,141855.71408609,0.7454
2020-07-20,QLD1,158661.05662457,114839.08481688,0.7238
2020-07-20,SA1,33915.89175,15899.6179095,0.4688
2020-07-20,TAS1,41259.048327,161.45067578,0.0039
2020-07-20,VIC1,125936.426741,101731.63675102,0.8078
2020-07-21,NEM,573022.94257065,408864.95091738,0.7135
2020-07-21,NSW1,206170.35522525,161651.44627984,0.7841
2020-07-21,QLD1,162140.34718342,120247.37890663,0.7416
2020-07-21,SA1,40730.464933,20171.14246348,0.4952
2020-07-21,TAS1,42628.73896999,638.30032214,0.015
2020-07-21,VIC1,121353.03625899,106156.68294529,0.8748
2020-07-22,NEM,575667.77817566,417066.35203433,0.7245
2020-07-22,NSW1,211722.376653,167547.01820558,0.7914
2020-07-22,QLD1,163479.95252167,122224.50842897,0.7476
2020-07-22,SA1,42313.22210801,20296.19254047,0.4797
2020-07-22,TAS1,36602.26994699,697.82776913,0.0191
2020-07-22,VIC1,121549.95694599,106300.80509018,0.8745
2020-07-23,NEM,578625.46908299,417367.89055937,0.7213
2020-07-23,NSW1,200569.19045676,163192.19981968,0.8136
2020-07-23,QLD1,172462.11095225,126313.13965614,0.7324
2020-07-23,SA1,45906.820973,19383.31458935,0.4222
2020-07-23,TAS1,39413.01953698,760.21027012,0.0193
2020-07-23,VIC1,120274.327164,107719.02622408,0.8956
2020-07-24,NEM,560610.381632,393910.22137734,0.7026
2020-07-24,NSW1,197195.432098,153709.97287958,0.7795
2020-07-24,QLD1,161571.231716,119183.79739859,0.7377
2020-07-24,SA1,46973.312822,15320.62128636,0.3262
2020-07-24,TAS1,31985.482347,483.61211504,0.0151
2020-07-24,VIC1,122884.922649,105212.21769777,0.8562
2020-07-25,NEM,528858.174,395175.45156279,0.7472
2020-07-25,NSW1,187686.95161225,152818.99530468,0.8142
2020-07-25,QLD1,159965.38075675,119691.57065127,0.7482
2020-07-25,SA1,36082.888221,18287.42235213,0.5068
2020-07-25,TAS1,36438.529854,755.28732948,0.0207
2020-07-25,VIC1,108684.423556,103622.17592523,0.9534
2020-07-26,NEM,520246.19881217,392315.53428096,0.7541
2020-07-26,NSW1,185856.04191025,151833.17117445,0.8169
2020-07-26,QLD1,159064.4549029,119586.15698104,0.7518
2020-07-26,SA1,34088.63844401,17991.82431957,0.5278
2020-07-26,TAS1,31594.036045,353.11296249,0.0112
2020-07-26,VIC1,109643.02751001,102551.26884341,0.9353
2020-07-27,NEM,561834.30403867,388512.61392715,0.6915
2020-07-27,NSW1,201966.95000375,149129.8968404,0.7384
2020-07-27,QLD1,158979.91423092,114481.4375968,0.7201
2020-07-27,SA1,39875.436529,13913.88853672,0.3489
2020-07-27,TAS1,24486.809418,257.0576453,0.0105
2020-07-27,VIC1,136525.193857,110730.33330793,0.8111
2020-07-28,NEM,548867.16478183,401902.15069209,0.7322
2020-07-28,NSW1,187415.18859725,147266.67744271,0.7858
2020-07-28,QLD1,165506.06412758,120991.15395174,0.731
2020-07-28,SA1,38790.893837,18899.51152233,0.4872
2020-07-28,TAS1,28711.217233,695.43274782,0.0242
2020-07-28,VIC1,128443.800987,114049.37502749,0.8879
2020-07-29,NEM,535002.69289026,395756.72285435,0.7397
2020-07-29,NSW1,185242.53410725,147756.00417726,0.7976
2020-07-29,QLD1,159297.46433002,115352.09061477,0.7241
2020-07-29,SA1,38222.68698299,17133.81856817,0.4483
2020-07-29,TAS1,31981.676223,886.74893962,0.0277
2020-07-29,VIC1,120258.331247,114628.06055453,0.9532
2020-07-30,NEM,539429.27120142,401232.55576195,0.7438
2020-07-30,NSW1,196127.73682301,153815.18289477,0.7843
2020-07-30,QLD1,158774.22482942,114050.02532723,0.7183
2020-07-30,SA1,35422.194199,17910.93150465,0.5056
2020-07-30,TAS1,29703.876093,714.82215286,0.0241
2020-07-30,VIC1,119401.23925699,114741.59388244,0.961
2020-07-31,NEM,534535.21433469,385430.59252644,0.7211
2020-07-31,NSW1,184057.15163551,146798.01082402,0.7976
2020-07-31,QLD1,165188.65533817,120686.13404528,0.7306
2020-07-31,SA1,39012.61735202,16354.5188377,0.4192
2020-07-31,TAS1,33927.991904,916.72776113,0.027
2020-07-31,VIC1,112348.79810499,100675.20105831,0.8961
2020-08-01,NEM,495446.34200208,355306.11613511,0.7171
2020-08-01,NSW1,165611.155819,133494.71309366,0.8061
2020-08-01,QLD1,157772.18044308,117059.97390989,0.742
2020-08-01,SA1,34368.228246,9570.77319279,0.2785
2020-08-01,TAS1,22239.35040701,280.44385881,0.0126
2020-08-01,VIC1,115455.42708699,94900.21207996,0.822
2020-08-02,NEM,480751.59054298,370100.32333378,0.7698
2020-08-02,NSW1,168412.578964,137948.80539496,0.8191
2020-08-02,QLD1,153658.35853099,116864.36275768,0.7605
2020-08-02,SA1,30277.627285,13492.02576168,0.4456
2020-08-02,TAS1,24616.988258,459.9129581,0.0187
2020-08-02,VIC1,103786.03750499,101335.21646136,0.9764
2020-08-03,NEM,534730.06881299,396675.13619068,0.7418
2020-08-03,NSW1,185960.294363,150048.21905317,0.8069
2020-08-03,QLD1,164207.66654799,124169.82432042,0.7562
2020-08-03,SA1,34806.67536,15245.63419744,0.438
2020-08-03,TAS1,33722.096322,749.85550745,0.0222
2020-08-03,VIC1,116033.33622,106461.6031122,0.9175
2020-08-04,NEM,550131.68125777,370885.82835373,0.6742
2020-08-04,NSW1,189235.49608599,139303.20867807,0.7361
2020-08-04,QLD1,153707.64353276,118669.45853935,0.772
2020-08-04,SA1,41990.644809,11225.81368389,0.2673
2020-08-04,TAS1,36913.45749001,407.09149789,0.011
2020-08-04,VIC1,128284.43934001,101280.25595453,0.7895
2020-08-05,NEM,561091.06266019,379490.93666836,0.6763
2020-08-05,NSW1,189994.844228,142012.1705169,0.7475
2020-08-05,QLD1,159262.51660118,118562.42377759,0.7444
2020-08-05,SA1,50908.649799,13671.95925842,0.2686
2020-08-05,TAS1,36914.77565501,937.76483186,0.0254
2020-08-05,VIC1,124010.276377,104306.61828359,0.8411
2020-08-06,NEM,568061.354221,404880.19061076,0.7127
2020-08-06,NSW1,195690.230665,157543.80740534,0.8051
2020-08-06,QLD1,164849.21392501,122606.99739467,0.7438
2020-08-06,SA1,55972.87717699,14050.81538396,0.251
2020-08-06,TAS1,31472.553892,582.48530516,0.0185
2020-08-06,VIC1,120076.478562,110096.08512163,0.9169
2020-08-07,NEM,606041.39217067,402183.95807608,0.6636
2020-08-07,NSW1,211393.535266,157459.5740491,0.7449
2020-08-07,QLD1,168464.29846767,123115.15943552,0.7308
2020-08-07,SA1,54173.261376,13913.53644877,0.2568
2020-08-07,TAS1,31428.731387,581.13194578,0.0185
2020-08-07,VIC1,140581.565674,107114.55619691,0.7619
2020-08-08,NEM,522567.09454949,378739.11167239,0.7248
2020-08-08,NSW1,180315.29914,145125.95219619,0.8048
2020-08-08,QLD1,152538.4580145,114270.34707687,0.7491
2020-08-08,SA1,31630.783136,12246.11084267,0.3872
2020-08-08,TAS1,26183.50861,271.512191,0.0104
2020-08-08,VIC1,131899.04564899,106825.18936566,0.8099
2020-08-09,NEM,516725.34978873,370077.81093683,0.7162
2020-08-09,NSW1,183946.163395,140129.72135497,0.7618
2020-08-09,QLD1,150916.54707676,109309.72377605,0.7243
2020-08-09,SA1,31433.67157999,12034.28464664,0.3828
2020-08-09,TAS1,24134.997288,544.36070491,0.0226
2020-08-09,VIC1,126293.97044898,108059.72045426,0.8556
2020-08-10,NEM,550997.20739783,388791.25050206,0.7056
2020-08-10,NSW1,194768.81503475,140618.31671655,0.722
2020-08-10,QLD1,166369.53024208,117337.43150775,0.7053
2020-08-10,SA1,40041.455174,12859.61087768,0.3212
2020-08-10,TAS1,27340.264527,758.8823409,0.0278
2020-08-10,VIC1,122477.14242,117217.00905918,0.9571
2020-08-11,NEM,553124.22362527,380797.46593188,0.6884
2020-08-11,NSW1,174392.64195475,138928.98433119,0.7966
2020-08-11,QLD1,159855.85829051,116360.28252259,0.7279
2020-08-11,SA1,51918.281476,8126.31723119,0.1565
2020-08-11,TAS1,25644.352332,638.51275573,0.0249
2020-08-11,VIC1,141313.08957201,116743.36909118,0.8261
2020-08-12,NEM,540365.75891815,374793.83574665,0.6936
2020-08-12,NSW1,184047.87551475,143125.7229972,0.7777
2020-08-12,QLD1,157858.32785041,115865.03468021,0.734
2020-08-12,SA1,44160.759988,8219.32552927,0.1861
2020-08-12,TAS1,24468.910425,596.19889623,0.0244
2020-08-12,VIC1,129829.88513999,106987.55364374,0.8241
2020-08-13,NEM,510431.1041404,367487.97211576,0.72
2020-08-13,NSW1,178541.7713,140053.69592632,0.7844
2020-08-13,QLD1,149311.11545342,110697.79708391,0.7414
2020-08-13,SA1,40480.47369199,10268.51049739,0.2537
2020-08-13,TAS1,23437.406456,636.3763281,0.0272
2020-08-13,VIC1,118660.33723899,105831.59228004,0.8919
2020-08-14,NEM,517094.74061676,386269.33825174,0.747
2020-08-14,NSW1,189626.37663,153783.45870194,0.811
2020-08-14,QLD1,146045.64398675,108185.26786255,0.7408
2020-08-14,SA1,33899.69396401,12588.75108255,0.3714
2020-08-14,TAS1,26933.099545,662.50397669,0.0246
2020-08-14,VIC1,120589.926491,111049.35662801,0.9209
2020-08-15,NEM,479747.08056603,363297.15520206,0.7573
2020-08-15,NSW1,174040.231387,135041.54989181,0.7759
2020-08-15,QLD1,144154.00393401,107446.26235061,0.7454
2020-08-15,SA1,33540.10424101,11809.46618993,0.3521
2020-08-15,TAS1,25240.24520701,753.46425742,0.0299
2020-08-15,VIC1,102772.495797,108246.41251229,1.0533
2020-08-16,NEM,476497.93897798,338829.44891449,0.7111
2020-08-16,NSW1,171964.923287,123890.25546532,0.7204
2020-08-16,QLD1,142846.61919198,105282.72882161,0.737
2020-08-16,SA1,25735.32730201,12940.44909541,0.5028
2020-08-16,TAS1,27691.566896,497.46384793,0.018
2020-08-16,VIC1,108259.50230099,96218.55168422,0.8888
2020-08-17,NEM,515675.06792901,347866.86075264,0.6746
